avg_q_to_ctx_similarity,max_q_to_ctx_similarity,avg_gt_to_ctx_similarity,max_gt_to_ctx_similarity,retrieval_diversity,avg_bm25_score,max_bm25_score,ndcg@k,context_relevance,context_coverage,semantic_similarity,answer_question_relevance,rouge1_f,rouge2_f,rougeL_f,bert_score_precision,bert_score_recall,bert_score_f1,answer_length,length_ratio,key_term_coverage,faithfulness_score,min_sentence_support,unsupported_sentences,is_relevant,should_answer,correct_abstention,incorrect_abstention,hallucination,question,category,generated_answer
0.7089817126592001,0.7349662780761719,0.778359035650889,0.8890565633773804,0.2356777389844259,0.1361223303248479,0.15420238307925638,0.9456999786811608,1.0,0.8890565633773804,0.7966558933258057,0.7204641699790955,0.3421052631578947,0.1456953642384106,0.21710526315789472,0.8838090896606445,0.7710348963737488,0.8235792517662048,93,0.4449760765550239,0.32558139534883723,0.6079329748948415,0.4509488046169281,1,1,1,0,0,0,What causes Cystic Fibrosis ?,Respiratory,"Cystic fibrosis is caused by a change in the cystic fibrosis transmembrane conductance regulator (CFTR) gene, which affects the cells that make mucus, sweat, and digestive juices. This gene control the movement of salt and water in and out of cells, and when it does not work properly, it results in thick, sticky mucus in the respiratory, digestive, and reproductive systems, as well as excess salt in sweat. This genetic mutation leads to changes in the amount and function of the CFTR protein, causing impaired transport and accumulation of these substances in tissues."
0.48340009649594623,0.48657867312431335,0.5371224681536356,0.6309636235237122,0.36220377683639526,0.522146648406309,0.9669185025141857,0.9061181771065092,0.6666666666666666,0.6309636235237122,0.7003756761550903,0.7450165748596191,0.3453237410071942,0.06521739130434784,0.1726618705035971,0.8889408111572266,0.8343420028686523,0.8607764840126038,82,0.422680412371134,0.42857142857142855,0.5445368488629659,0.44781094789505005,1,1,1,0,0,0,what research (or clinical trials) is being done for Epilepsy ?,Neurological,"Research on epilepsy is ongoing, focusing on understanding the underlying mechanisms of the condition and developing new treatments. Many studies are conducted to identify risk factors associated with different types of epilepsy, explore potential causes or contributing factors, investigate the effectiveness of different treatments, and assess the long-term outcomes for patients with epilepsy. Additionally, clinical trials are designed to evaluate the safety and efficacy of novel therapies, improve existing treatments, and test new diagnostic tools for early detection and prevention of seizures."
0.500361810127894,0.5632278919219971,0.4782178997993469,0.512641429901123,0.217025617758433,0.21726739985801935,0.23138118465162985,1.0,0.6666666666666666,0.512641429901123,0.6406823396682739,0.7430524826049805,0.15727948990435706,0.02981895633652822,0.08714133900106269,0.8304812908172607,0.8076449036598206,0.8189039826393127,145,0.18193224592220827,0.22448979591836735,0.3009510783271657,-0.052310992032289505,5,1,1,0,0,0,How to diagnose Urinary Tract Infections in Children ?,Kidney/Renal,"In children, diagnosis of a urinary tract infection typically involves several clinical symptoms. Here’s a general overview of how to diagnose UTIs in children:

1. **Symptoms:** The main symptoms of UTIs in children include:
   - Frequent urination (passing more urine than usual)
   - Unusual pain when urinating (painful urination)
   - Burning sensation during urination (urine burning)
   - High fever
   - Chills and shaking
   - Blood in the urine

2. **Physical examination:** A healthcare provider will examine the child's genital area, paying particular attention to signs of infection such as redness or swelling around the genitals.
3. **Urine test:** A simple urine test can detect bacteria present in the sample, indicating a UTI. This test is usually done on the first day of symptoms.
4. **Blood test:** To confirm the presence of bacteria, a blood test might be ordered to check for white blood cells or"
0.618230144182841,0.6849287748336792,0.7126355369885763,0.78537917137146,0.3280916015307108,0.680015296244013,0.934977826403678,0.9951147383436956,1.0,0.78537917137146,0.7098181843757629,0.7041796445846558,0.1871345029239766,0.07058823529411765,0.13450292397660818,0.8225032091140747,0.687013566493988,0.7486778497695923,50,0.17667844522968199,0.45454545454545453,0.7461535930633545,0.7461535930633545,0,1,1,0,0,0,Who is at risk for Heart Attack? ?,Cardiovascular,"People who have heart attack risk factors such as age, smoking, high blood pressure, high cholesterol, diabetes, obesity, metabolic syndrome, family history of heart attacks, not enough exercise, unhealthy diet, emotional stress, illegal drug use, preeclampsia, autoimmune condition, rheumatic fever, and some infections, such as rheumatic fever or blood infections."
0.4487978319327037,0.5774345397949219,0.5189000169436137,0.7026507258415222,0.5310207307338715,0.42698978978222185,0.6745496293370729,0.9909205241992588,0.3333333333333333,0.7026507258415222,0.5456753373146057,0.7684707045555115,0.2564102564102564,0.05217391304347826,0.17094017094017094,0.8236191272735596,0.8372799754142761,0.830393373966217,67,1.34,0.15789473684210525,0.4014739990234375,0.3199029564857483,3,1,1,0,0,0,What is (are) Colorectal Cancer ?,Gastrointestinal,"Colorectal cancer refers to cancer of the colon or rectum, which is the part of the digestive system located between the esophagus and the stomach. It is a type of cancer that originates from the lining of the digestive tract. The colon is responsible for absorbing water and nutrients from digested food while the rectum is involved in storing feces until they are eliminated through the anus."
0.43381616473197937,0.438840389251709,0.39660786588986713,0.45030543208122253,0.22896993160247803,0.0625001736514217,0.08280512708302919,1.0,0.0,0.45030543208122253,0.7725616693496704,0.6974387168884277,0.25615763546798026,0.06965174129353233,0.1477832512315271,0.8296359777450562,0.8760464787483215,0.8522098064422607,153,3.25531914893617,0.38461538461538464,0.22512125689536333,-0.07967561483383179,10,0,1,0,0,1,What causes Dry Eye ?,Unrelated,"Dry eye symptoms occur when your body does not produce enough tears, which help lubricate your eyes and keep them moist. There are several reasons why this may happen:

1. **Lack of Tears**: One major factor contributing to dry eyes is reduced production of tears due to autoimmune diseases such as Sjögren's Syndrome. This can be caused by inflammation in the tear ducts leading to blockage and lack of tears.

2. **Low Salinity** - Saline tears are essential for maintaining the integrity of the eye's surface. However, in patients with Sjögren's Syndrome, their eyes' natural ability to secrete saline tears might be compromised, leading to dryness.

3. **High Levels of Certain Antibodies** - Certain antibodies produced by the immune system attack and break down the tiny structures responsible for producing tears. These antibodies can interfere with the normal functioning of the tear gland, reducing tear production.

4. **Age-Related Changes** - As we age,"
0.5204054911931356,0.5625708103179932,0.5173498392105103,0.6732229590415955,0.32374411821365356,0.7979144008303836,1.8756889142379056,0.8647953978404612,0.3333333333333333,0.6732229590415955,0.6124635934829712,0.7672338485717773,0.27615062761506276,0.05063291139240507,0.1506276150627615,0.8263649940490723,0.8623199462890625,0.8439596891403198,154,1.8780487804878048,0.4090909090909091,0.26528403936670375,-0.15360873937606812,9,1,1,0,0,0,What is (are) Kidney Disease ?,Kidney/Renal,"Kidney disease refers to any disorder that affects the kidneys, which are responsible for filtering wastes and extra fluids out of the bloodstream. There are several types of kidney diseases, including:

1. Acute kidney injury: A sudden increase in blood flow to the kidneys that causes damage to their tissue and functions. This usually occurs after exposure to certain chemicals or infections.

2. Chronic kidney disease (CKD): A gradual decline in kidney function that lasts longer than six months but isn't yet full-blown end-stage renal disease (ESRD). It can occur due to various factors such as high blood pressure, diabetes, obesity, smoking, or autoimmune disorders.

3. Nephrotic syndrome: A type of kidney disease characterized by high levels of protein in the urine and significant fluid retention. The underlying cause may be related to inflammation or immune response.

4. Glomerulonephritis: Inflammation of the glomeruli, the small vessels that filter blood in the kidneys. It can"
0.48458702365557355,0.5157985687255859,0.3258588711420695,0.3471572995185852,0.4300055503845215,0.2623120252578275,0.4037671639330988,1.0,0.0,0.3471572995185852,0.5275229215621948,0.706639289855957,0.05405405405405405,0.0,0.043243243243243246,0.8049995303153992,0.8473025560379028,0.825609564781189,157,7.476190476190476,0.3333333333333333,0.46587992140225004,0.39139384031295776,5,1,1,0,0,0,What is (are) High Blood Cholesterol ?,Cardiovascular,"High blood cholesterol refers to a high concentration of LDL cholesterol (low-density lipoprotein) in the bloodstream, along with a lower-than-normal HDL (high-density lipoprotein) cholesterol concentration. Both types of cholesterol play a crucial role in maintaining proper circulation within the body, but they do so through different pathways.

High cholesterol can lead to plaque buildup on the inner walls of blood vessels, known as arterial plaques. These plaques, once formed, can rupture and cause inflammation and scarring, potentially leading to atherosclerosis, a thickening and narrowing of the arteries. The build-up of these plaques can reduce the ability of the arteries to carry oxygen-rich blood throughout the body effectively.

This process can ultimately result in decreased blood flow to various organs, including the brain and heart, increasing the risk of cardiovascular diseases like heart attack, stroke, and peripheral artery disease. Additionally, high blood cholesterol can also contribute to the development of other conditions associated with atherosclerosis, such as diabetes"
0.6730081637700399,0.6832098364830017,0.6355711023012797,0.6609577536582947,0.27526007095972693,0.46096334323203986,1.083869770905544,0.9865971177778006,1.0,0.6609577536582947,0.6793633699417114,0.7977255582809448,0.15454545454545457,0.027522935779816515,0.11818181818181817,0.7867802977561951,0.821538507938385,0.8037837743759155,129,1.4333333333333333,0.2857142857142857,0.21808479255479243,0.006636206991970539,16,1,1,0,0,0,What are the symptoms of Kidney Disease ?,Kidney/Renal,"Kidney disease can manifest in several ways, but some common signs and symptoms include:

1. Persistent or worsening blood pressure (high blood pressure)
2. Frequent urination, especially at night
3. Fatigue and loss of energy
4. Changes in skin color or appearance
5. Feeling unwell or experiencing confusion
6. Frequent headaches
7. Swelling in the legs, ankles, or feet
8. Fatigue, nausea, or vomiting
9. Decreased appetite or weight loss
10. Confusion or difficulty thinking
11. Night blindness or vision problems
12. Shortness of breath or wheezing
13. Changes in bowel habits like diarrhea or constipation
14. Skin rash or discoloration
15. Frequent urination at any time of day
16. Changes in the amount or quality of urine output
17. Pain in the lower back, abdomen, or pelvis
1"
0.5314741134643555,0.6431885957717896,0.5160309076309204,0.5951769351959229,0.44749367237091064,0.33447390590528703,0.43576722310826566,0.9312045867949197,0.3333333333333333,0.5951769351959229,0.4828587472438812,0.7210294008255005,0.3014354066985646,0.03846153846153846,0.13875598086124402,0.8343022465705872,0.8031471967697144,0.8184282779693604,154,0.5441696113074205,0.3684210526315789,0.2851292782209136,-0.1327752321958542,8,1,1,0,0,0,What to do for Cirrhosis ?,Gastrointestinal,"To manage and treat cirrhosis, several key steps are recommended:

1. **Lifestyle Changes**: Adopt healthy habits that support overall health, such as maintaining a balanced diet rich in fruits, vegetables, whole grains, lean protein sources, and moderate amounts of healthy fats. Limit alcohol consumption, as excessive alcohol intake contributes to liver damage and progression of cirrhosis.

2. **Medication Management**: Depending on the underlying cause of cirrhosis, medications might be prescribed to help manage symptoms like bleeding issues, abdominal pain, or fluid retention. These medications can prevent complications and improve quality of life.

3. **Regular Medical Follow-ups**: Regular appointments with a healthcare provider, particularly a gastroenterologist, are crucial to monitor the progress of cirrhosis and detect potential complications promptly. This includes monitoring blood tests for indicators of liver function and assessing liver size through ultrasound or CT scan.

4. **Nutritional Support**: Proper nutrition helps sustain the body’s energy levels and aids in recovery from stress"
0.6095498402913412,0.6389005184173584,0.6427358786265055,0.7106704115867615,0.37851178646087646,0.36457202962325513,0.4148141962925107,0.9632021327378151,1.0,0.7106704115867615,0.7053054571151733,0.7334108352661133,0.11328745367919534,0.036036036036036036,0.057173107464266806,0.8250716924667358,0.8129586577415466,0.8189704418182373,141,0.07975113122171945,0.36,0.2064336436715993,-0.10255469381809235,8,1,1,0,0,0,What are the treatments for Kidney Disease ?,Kidney/Renal,"The treatments for kidney disease depend on the underlying cause of the disease, its stage, and the patient's overall health. Some common approaches include:

1. **Medications**: Depending on the specific cause of the kidney disease, medication may be prescribed to treat the underlying condition that is causing the disease, such as hypertension, high cholesterol, or diabetes.

2. **Nutrition**: A balanced diet rich in fruits, vegetables, lean proteins, whole grains, and low-fat dairy products can help manage proteinuria and other symptoms associated with kidney disease.

3. **Therapy**: In some cases, therapy including hemodialysis, peritoneal dialysis, or continuous renal replacement therapy (CRRT) may be necessary to replace the filtration function of the damaged kidneys.

4. **Dietary Modifications**: Patients often need to avoid certain foods that exacerbate their condition, such as those high in sodium, phosphorus, and oxalates.

5. **Exercise**: Regular physical activity can"
0.6510626276334127,0.73816978931427,0.7852293054262797,0.8054202795028687,0.2959359486897787,0.39827140603980565,0.6563790393467656,0.9862749515572956,1.0,0.8054202795028687,0.7088080048561096,0.7854319214820862,0.27312775330396477,0.08888888888888888,0.1938325991189427,0.8427679538726807,0.7864565849304199,0.8136391639709473,63,0.37058823529411766,0.075,0.5176388621330261,0.3277403712272644,2,1,1,0,0,0,What is (are) Lung Cancer ?,Respiratory,"Lung cancer is a type of cancer that begins in the lungs. It affects the tissue lining the airways, which allows oxygen into the bloodstream and removes carbon dioxide from it. This cancerous growth can spread to nearby tissues or form a metastasis. There are different types of lung cancer, including non-small cell lung cancer (NSCLC), small cell lung cancer (SCLC), and others."
0.29969080289204914,0.307030588388443,0.17939074834187826,0.2090495377779007,0.3240916132926941,0.1551769136234947,0.46553074087048407,0.8991017473998191,0.0,0.2090495377779007,0.40869244933128357,0.8000510931015015,0.1562853907134768,0.018161180476730987,0.09739524348810873,0.8085374236106873,0.7643426656723022,0.7858192324638367,155,0.25,0.2553191489361702,0.26795346150174737,0.03441804274916649,8,0,1,0,0,1,What is (are) Medicare and Continuing Care ?,Unrelated,"Medicare and Continuing Care refer to two different concepts within the context of healthcare systems.

1. **Medicare**: Medicare is a government health insurance program for individuals aged 65 or older, certain younger people with disabilities, and some young adults with serious medical conditions that impair their ability to work. It covers a wide range of healthcare services, including hospital stays, physician visits, prescription drugs, and more.

2. **Continuing Care**: Continuing Care refers to a model of care where individuals receive comprehensive primary care and ongoing follow-up from a team of specialists, including endocrinologists, nephrologists, geriatricians, and other healthcare professionals. This approach aims to provide holistic care, ensuring that patients have access to appropriate treatments and support as they navigate the challenges of chronic diseases like prediabetes, type 2 diabetes, and chronic kidney disease over time.

In summary, Medicare provides coverage for various healthcare services, while continuing care offers an integrated, multi-specialty approach that supports individuals"
0.6752680540084839,0.7066491842269897,0.6601472894350687,0.7762056589126587,0.31431667009989417,0.5962692392615873,1.1239307517882413,0.8958545086455462,1.0,0.7762056589126587,0.6879597306251526,0.7612486481666565,0.32786885245901637,0.09090909090909091,0.21311475409836064,0.8292011618614197,0.8682440519332886,0.8482735753059387,162,2.0,0.26666666666666666,0.39476877972483637,-0.10841662436723709,4,1,1,0,0,0,What is (are) Heart Failure ?,Cardiovascular,"Heart Failure refers to a range of conditions where the heart is unable to pump blood effectively due to various factors such as weakening or damage to the heart muscle, narrowing of the coronary arteries, high blood pressure, inflammation of the heart muscle, or structural defects. The term ""heart failure"" encompasses different subtypes based on the severity of the condition:

1. Chronic Heart Failure: This type of heart failure typically progresses gradually and is characterized by persistent symptoms that limit normal daily activities.

2. Acute Heart Failure: This form of heart failure arises suddenly and is often life-threatening, requiring immediate intervention.

3. Left Ventricular Hypertrophy (LVH): It is an advanced stage of heart failure affecting only one chamber of the heart (the left ventricle). It is often seen in patients who have suffered a previous heart attack or undergone surgery involving the heart muscle.

4. Right Ventricular Dysfunction: This subtype involves damage to the right ventricle, which helps in oxygenating the blood."
0.584492007891337,0.6003790497779846,0.6089568932851156,0.7824040055274963,0.3978073398272196,0.4382761030236538,1.0798794896244444,0.8712502247435221,0.6666666666666666,0.7824040055274963,0.6191909313201904,0.7103769779205322,0.16049382716049385,0.038869257950530034,0.09700176366843033,0.8353797197341919,0.7898659706115723,0.8119855523109436,152,0.1557377049180328,0.3,0.22083417046815157,-0.09384140372276306,11,1,1,0,0,0,What causes Causes of Diabetes ?,Endocrine/Metabolic,"Diabetes can be caused by several factors:

1. **Genetics**: Certain genetic variations can increase the risk of developing type 1 and type 2 diabetes.

2. **Weight**: Being overweight or obese puts extra stress on the body, potentially leading to increased insulin sensitivity and a higher likelihood of developing type 2 diabetes.

3. **Age**: As people age, their risk of developing diabetes generally increases due to hormonal changes and the natural decline of certain bodily functions.

4. **Physical activity**: Regular physical activity can help reduce the risk of developing diabetes, particularly if it includes aerobic exercise and weight-bearing exercises like walking.

5. **Lifestyle Choices**: Smoking, poor diet, excessive alcohol consumption, and not getting enough sleep can all contribute to an increased risk of developing diabetes.

6. **Other Health Conditions**: Some health conditions such as polycystic ovary syndrome (PCOS), thyroid disorders, and certain medications can also increase the risk of developing diabetes.

7. **Environmental"
0.3814455568790436,0.4347010552883148,0.35947444041570026,0.41193658113479614,0.28087103366851807,0.2839403081756731,0.6031156450516875,1.0,0.0,0.41193658113479614,0.5385469198226929,0.4401777386665344,0.18421052631578946,0.0439882697947214,0.11403508771929824,0.8282691836357117,0.796480119228363,0.8120636343955994,130,0.23722627737226276,0.21739130434782608,0.24518605694174767,0.13877542316913605,4,0,1,0,0,1,What is (are) Dry Eye ?,Unrelated,"Dry Eyes are the primary symptom of Sjögren's Syndrome, characterized by burning, itching, or gritty sensations in the eyes that can be exacerbated by physical activities, exposure to wind, cold, or dry air. These symptoms can significantly impact daily life and quality of life due to the discomfort and reduced visual acuity caused by the lack of tear film.

Sjögren's Syndrome also affects other bodily systems including the salivary glands, joints, and skin, leading to additional symptoms such as joint pain, swelling, and stiffness; swollen salivary glands, especially those behind the ear and in front of the ears; skin rashes or dry skin; vaginal dryness; prolonged fatigue; and persistent dry cough. Additionally, some people with Sjögren's Syndrome experience dry mouth (xerostomia), which can interfere with normal speech, swallowing, and eating."
0.49664055307706195,0.5371232032775879,0.6003222862879435,0.7415070533752441,0.40025440851847327,0.5434729815739038,1.0812921154842976,0.9056884776747852,1.0,0.7415070533752441,0.5888938307762146,0.730065107345581,0.04912696063924238,0.01658276576843352,0.031370227878070436,0.804516613483429,0.8006454110145569,0.8025763630867004,107,0.03366897419760856,0.34,0.2252570785243403,-0.04639346897602081,10,1,1,0,0,0,What are the treatments for Asthma ?,Respiratory,"The treatments for Asthma include:

1. **Medication**: Medications such as inhaled corticosteroids, long-acting beta agonists, and other bronchodilators help open up the airways. These medications come in the form of inhalers or nebulizers.

2. **Inhalation Devices**:
   - **Long Acting Beta Agonists (LABAs)**: Used mostly during nighttime, these help prevent inflammation and narrowing of the airway.
   - **Short-Acting Beta Agonists (SABAs)**: Useful for quick relief from mild symptoms, they increase airflow by relaxing the muscles around the airways.
   - **Short-acting Inhaled Anticholinergics** (SIAAs): These reduce excess mucus production and swelling in the lungs.

3. **Pseudoephedrine**:
   - Helps relieve nasal congestion and runny nose.

4. **Mucolytics**:
   - Stimulate the"
